Id,Date,Hour,Temperature,Humidity,Wind_Speed,Visibility,Dew_Point,Solar_Radiation,Rainfall,Snowfall,Season,IsHoliday,IsFunctioningDay,Bikes_Rented
4120,21/05/2018,16,22.7,42,1.9,2000,9.1,1.13,0.0,0.0,Spring,0,1,1820
4121,21/05/2018,17,22.2,45,2.4,2000,9.6,0.83,0.0,0.0,Spring,0,1,2214
4122,21/05/2018,18,21.6,48,2.5,1884,10.1,0.61,0.0,0.0,Spring,0,1,3069
4123,21/05/2018,19,19.5,56,1.6,1600,10.4,0.29,0.0,0.0,Spring,0,1,2450
4124,21/05/2018,20,18.4,59,2.6,1476,10.2,0.04,0.0,0.0,Spring,0,1,2167
4125,21/05/2018,21,17.7,63,0.5,1324,10.5,0.0,0.0,0.0,Spring,0,1,2065
4126,21/05/2018,22,16.9,65,0.3,1281,10.2,0.0,0.0,0.0,Spring,0,1,1832
4127,21/05/2018,23,16.3,70,0.7,1293,10.8,0.0,0.0,0.0,Spring,0,1,1273
4128,22/05/2018,0,16.0,71,0.5,1299,10.7,0.0,0.0,0.0,Spring,1,1,957
4129,22/05/2018,1,15.9,71,1.1,1312,10.6,0.0,0.0,0.0,Spring,1,1,810
4130,22/05/2018,2,15.7,74,1.0,1313,11.0,0.0,0.0,0.0,Spring,1,1,590
4131,22/05/2018,3,15.5,0,0.7,1420,10.4,0.0,0.0,0.0,Spring,1,1,406
4132,22/05/2018,4,15.6,0,0.5,1502,10.5,0.0,0.0,0.0,Spring,1,1,248
4134,22/05/2018,6,15.5,0,0.5,1691,10.4,0.06,0.0,0.0,Spring,1,1,277
4135,22/05/2018,7,16.3,69,0.7,1750,10.5,0.34,0.0,0.0,Spring,1,1,443
4138,22/05/2018,10,20.7,55,1.8,1698,11.3,1.43,0.0,0.0,Spring,1,1,1119
4139,22/05/2018,11,21.9,55,1.4,1820,12.4,1.87,0.0,0.0,Spring,1,1,1438
4141,22/05/2018,13,22.7,52,1.0,1399,12.3,0.94,0.0,0.0,Spring,1,1,2000
4142,22/05/2018,14,22.8,53,1.4,1630,12.7,0.98,0.0,0.0,Spring,1,1,1407
4143,22/05/2018,15,21.1,72,2.7,663,15.8,0.31,0.1,0.0,Spring,1,1,163
4144,22/05/2018,16,19.5,80,1.2,553,15.9,0.53,0.4,0.0,Spring,1,1,86
4145,22/05/2018,17,18.6,84,1.8,499,15.8,0.28,1.0,0.0,Spring,1,1,50
4146,22/05/2018,18,17.9,93,1.2,258,16.7,0.13,2.0,0.0,Spring,1,1,30
4147,22/05/2018,19,17.6,93,0.3,331,16.4,0.06,1.5,0.0,Spring,1,1,45
4149,22/05/2018,21,17.0,85,1.1,597,14.4,0.0,0.5,0.0,Spring,1,1,58
4150,22/05/2018,22,16.8,87,0.6,447,14.6,0.0,0.5,0.0,Spring,1,1,29
4151,22/05/2018,23,16.3,96,1.1,198,15.6,0.0,2.5,0.0,Spring,1,1,18
4154,23/05/2018,2,15.0,97,2.5,236,14.5,0.0,3.0,0.0,Spring,0,1,34
4155,23/05/2018,3,14.9,96,2.2,636,14.2,0.0,0.5,0.0,Spring,0,1,43
4156,23/05/2018,4,15.0,97,1.4,1827,14.5,0.0,0.0,0.0,Spring,0,1,59
4157,23/05/2018,5,14.6,87,2.2,2000,12.4,0.0,0.0,0.0,Spring,0,1,152
4158,23/05/2018,6,13.9,83,3.2,2000,11.0,0.04,0.0,0.0,Spring,0,1,436
4159,23/05/2018,7,13.6,75,1.6,1987,9.2,0.47,0.0,0.0,Spring,0,1,1241
4160,23/05/2018,8,14.6,70,3.1,2000,9.1,1.28,0.0,0.0,Spring,0,1,2035
4162,23/05/2018,10,17.9,56,3.3,1919,8.9,2.63,0.0,0.0,Spring,0,1,871
4163,23/05/2018,11,18.9,42,3.8,2000,5.6,3.13,0.0,0.0,Spring,0,1,1012
4164,23/05/2018,12,20.1,37,4.0,1910,4.9,3.44,0.0,0.0,Spring,0,1,1216
4165,23/05/2018,13,20.9,33,3.9,1853,4.0,3.52,0.0,0.0,Spring,0,1,1167
4166,23/05/2018,14,22.0,33,3.4,1966,4.9,3.41,0.0,0.0,Spring,0,1,1183
4167,23/05/2018,15,23.0,29,2.9,1876,3.9,3.11,0.0,0.0,Spring,0,1,1332
4168,23/05/2018,16,23.0,33,4.2,1880,5.8,2.57,0.0,0.0,Spring,0,1,1563
4170,23/05/2018,18,21.7,40,3.5,1987,7.4,1.18,0.0,0.0,Spring,0,1,3123
4171,23/05/2018,19,18.8,52,3.4,2000,8.7,0.49,0.0,0.0,Spring,0,1,2454
4172,23/05/2018,20,16.7,61,1.9,2000,9.1,0.05,0.0,0.0,Spring,0,1,2001
4173,23/05/2018,21,15.4,61,1.1,1959,7.9,0.0,0.0,0.0,Spring,0,1,1833
4174,23/05/2018,22,14.8,59,1.0,1740,6.8,0.0,0.0,0.0,Spring,0,1,1588
4175,23/05/2018,23,14.6,54,1.5,1596,5.3,0.0,0.0,0.0,Spring,0,1,1080
4176,24/05/2018,0,13.7,51,1.3,1651,3.7,0.0,0.0,0.0,Spring,0,1,778
4177,24/05/2018,1,12.9,62,0.6,1557,5.7,0.0,0.0,0.0,Spring,0,1,578
4178,24/05/2018,2,12.5,54,0.7,1500,3.4,0.0,0.0,0.0,Spring,0,1,385
4180,24/05/2018,4,11.7,64,1.6,1578,5.1,0.0,0.0,0.0,Spring,0,1,161
4182,24/05/2018,6,11.4,67,1.0,1600,5.4,0.04,0.0,0.0,Spring,0,1,530
4183,24/05/2018,7,12.5,61,1.3,1818,5.1,0.42,0.0,0.0,Spring,0,1,1390
4185,24/05/2018,9,17.6,30,1.1,1531,0.0,1.79,0.0,0.0,Spring,0,1,1226
4187,24/05/2018,11,21.5,30,2.9,1779,3.1,2.92,0.0,0.0,Spring,0,1,922
4188,24/05/2018,12,22.1,36,5.3,1696,6.3,3.2,0.0,0.0,Spring,0,1,1087
4190,24/05/2018,14,23.2,36,4.9,1597,7.2,3.18,0.0,0.0,Spring,0,1,1059
4191,24/05/2018,15,23.5,36,3.2,1786,7.5,2.91,0.0,0.0,Spring,0,1,1174
4193,24/05/2018,17,23.4,38,2.7,1885,8.2,1.76,0.0,0.0,Spring,0,1,1863
4194,24/05/2018,18,22.6,39,2.8,1655,7.9,1.1,0.0,0.0,Spring,0,1,2825
4195,24/05/2018,19,21.1,44,2.6,1512,8.3,0.41,0.0,0.0,Spring,0,1,2334
4196,24/05/2018,20,20.0,46,2.6,1414,8.0,0.05,0.0,0.0,Spring,0,1,1902
4197,24/05/2018,21,19.3,50,1.7,1381,8.6,0.0,0.0,0.0,Spring,0,1,1838
4198,24/05/2018,22,18.6,54,2.3,1328,9.0,0.0,0.0,0.0,Spring,0,1,1678
4199,24/05/2018,23,18.1,56,1.6,1095,9.1,0.0,0.0,0.0,Spring,0,1,1087
4200,25/05/2018,0,17.6,57,1.8,943,8.9,0.0,0.0,0.0,Spring,0,1,831
4201,25/05/2018,1,16.9,61,1.0,844,9.3,0.0,0.0,0.0,Spring,0,1,610
4202,25/05/2018,2,16.1,70,0.6,787,10.6,0.0,0.0,0.0,Spring,0,1,437
4203,25/05/2018,3,15.4,71,0.5,780,10.1,0.0,0.0,0.0,Spring,0,1,286
4206,25/05/2018,6,13.8,74,0.7,644,9.2,0.05,0.0,0.0,Spring,0,1,531
4207,25/05/2018,7,14.4,66,1.1,704,8.1,0.42,0.0,0.0,Spring,0,1,1250
4208,25/05/2018,8,17.1,57,1.7,792,8.5,1.21,0.0,0.0,Spring,0,1,1996
4210,25/05/2018,10,21.4,30,2.5,1730,3.0,2.53,0.0,0.0,Spring,0,1,819
4211,25/05/2018,11,23.1,30,2.5,1896,4.5,3.01,0.0,0.0,Spring,0,1,959
4212,25/05/2018,12,24.4,24,2.9,1811,2.5,3.28,0.0,0.0,Spring,0,1,1082
4213,25/05/2018,13,25.6,26,2.7,1747,4.6,3.36,0.0,0.0,Spring,0,1,1106
4214,25/05/2018,14,26.0,23,2.3,1923,3.2,2.92,0.0,0.0,Spring,0,1,1161
4215,25/05/2018,15,25.1,25,2.7,1959,3.6,2.2,0.0,0.0,Spring,0,1,1306
4216,25/05/2018,16,24.3,27,4.1,1892,4.0,1.78,0.0,0.0,Spring,0,1,1533
4217,25/05/2018,17,23.6,28,3.1,1844,4.0,1.26,0.0,0.0,Spring,0,1,2013
4218,25/05/2018,18,23.3,32,2.6,1772,5.6,1.05,0.0,0.0,Spring,0,1,2916
4219,25/05/2018,19,22.0,40,1.6,1658,7.7,0.47,0.0,0.0,Spring,0,1,2227
4221,25/05/2018,21,19.1,50,1.4,1378,8.4,0.0,0.0,0.0,Spring,0,1,1740
4222,25/05/2018,22,18.3,54,1.7,1394,8.8,0.0,0.0,0.0,Spring,0,1,1630
4223,25/05/2018,23,17.6,55,0.5,1362,8.4,0.0,0.0,0.0,Spring,0,1,1209
4224,26/05/2018,0,17.0,59,1.1,1299,8.9,0.0,0.0,0.0,Spring,0,1,987
4225,26/05/2018,1,16.2,63,0.7,1328,9.1,0.0,0.0,0.0,Spring,0,1,837
4226,26/05/2018,2,15.8,66,0.6,1204,9.4,0.0,0.0,0.0,Spring,0,1,572
4228,26/05/2018,4,14.8,73,0.5,994,9.9,0.0,0.0,0.0,Spring,0,1,232
4229,26/05/2018,5,14.4,73,0.4,978,9.6,0.0,0.0,0.0,Spring,0,1,198
4231,26/05/2018,7,15.0,64,0.6,902,8.2,0.46,0.0,0.0,Spring,0,1,503
4232,26/05/2018,8,17.8,52,0.6,1094,7.8,1.18,0.0,0.0,Spring,0,1,763
4233,26/05/2018,9,20.6,43,1.1,1104,7.5,1.84,0.0,0.0,Spring,0,1,992
4234,26/05/2018,10,23.2,41,1.1,1440,9.2,2.45,0.0,0.0,Spring,0,1,1010
4235,26/05/2018,11,24.8,34,0.9,1439,7.8,2.92,0.0,0.0,Spring,0,1,1164
4236,26/05/2018,12,26.2,31,1.2,1161,7.7,3.18,0.0,0.0,Spring,0,1,1285
4237,26/05/2018,13,27.8,31,2.0,1326,9.1,3.29,0.0,0.0,Spring,0,1,1441
4238,26/05/2018,14,28.3,30,2.3,1025,9.0,3.14,0.0,0.0,Spring,0,1,1448
4239,26/05/2018,15,29.4,30,2.0,882,10.0,2.82,0.0,0.0,Spring,0,1,1575
4240,26/05/2018,16,29.0,31,2.9,889,10.1,2.26,0.0,0.0,Spring,0,1,1690
4241,26/05/2018,17,27.9,34,3.8,1259,10.5,1.73,0.0,0.0,Spring,0,1,1886
4242,26/05/2018,18,27.0,33,2.2,822,9.3,1.07,0.0,0.0,Spring,0,1,2020
4243,26/05/2018,19,24.9,46,3.1,1341,12.4,0.43,0.0,0.0,Spring,0,1,1985
4244,26/05/2018,20,22.3,50,2.7,1512,11.3,0.05,0.0,0.0,Spring,0,1,1909
4245,26/05/2018,21,21.7,58,1.3,1173,13.0,0.0,0.0,0.0,Spring,0,1,1851
4246,26/05/2018,22,21.2,60,1.0,1192,13.1,0.0,0.0,0.0,Spring,0,1,1683
4247,26/05/2018,23,20.7,63,0.8,1130,13.3,0.0,0.0,0.0,Spring,0,1,1330
4248,27/05/2018,0,20.1,65,1.6,1097,13.3,0.0,0.0,0.0,Spring,0,1,1089
4249,27/05/2018,1,19.8,61,1.4,943,12.0,0.0,0.0,0.0,Spring,0,1,799
4250,27/05/2018,2,19.0,62,1.8,974,11.5,0.0,0.0,0.0,Spring,0,1,555
4251,27/05/2018,3,18.5,62,0.8,1073,11.0,0.0,0.0,0.0,Spring,0,1,423
4252,27/05/2018,4,17.9,59,1.3,1261,9.7,0.0,0.0,0.0,Spring,0,1,208
4253,27/05/2018,5,17.6,0,0.8,1304,9.7,0.0,0.0,0.0,Spring,0,1,174
4254,27/05/2018,6,17.3,62,1.4,1293,9.9,0.03,0.0,0.0,Spring,0,1,234
4255,27/05/2018,7,17.6,0,1.4,1219,8.7,0.34,0.0,0.0,Spring,0,1,341
4256,27/05/2018,8,18.3,51,2.0,1366,7.9,0.7,0.0,0.0,Spring,0,1,608
4257,27/05/2018,9,19.5,43,1.5,1548,0.0,1.02,0.0,0.0,Spring,0,1,762
4258,27/05/2018,10,21.6,33,2.0,1697,0.0,1.86,0.0,0.0,Spring,0,1,821
4259,27/05/2018,11,22.3,33,1.8,1853,0.0,1.54,0.0,0.0,Spring,0,1,1004
4261,27/05/2018,13,24.3,37,2.3,1583,8.6,2.22,0.0,0.0,Spring,0,1,1579
4262,27/05/2018,14,24.2,36,4.0,1907,8.1,2.16,0.0,0.0,Spring,0,1,1730
4263,27/05/2018,15,23.9,37,2.6,1889,8.3,1.82,0.0,0.0,Spring,0,1,2019
4264,27/05/2018,16,24.0,36,1.6,1811,7.9,1.34,0.0,0.0,Spring,0,1,2242
4266,27/05/2018,18,23.0,36,2.8,1904,7.1,0.85,0.0,0.0,Spring,0,1,2267
4267,27/05/2018,19,21.7,38,2.1,1857,6.7,0.27,0.0,0.0,Spring,0,1,2207
4268,27/05/2018,20,20.6,41,2.3,1788,6.8,0.09,0.0,0.0,Spring,0,1,2044
4269,27/05/2018,21,19.5,46,1.8,1734,7.5,0.0,0.0,0.0,Spring,0,1,1729
4270,27/05/2018,22,18.6,50,1.0,1830,7.9,0.0,0.0,0.0,Spring,0,1,1374
4271,27/05/2018,23,17.9,53,1.9,1774,8.1,0.0,0.0,0.0,Spring,0,1,1071
4273,28/05/2018,1,16.7,60,0.8,1806,8.8,0.0,0.0,0.0,Spring,0,1,440
4274,28/05/2018,2,16.5,58,0.3,1759,8.1,0.0,0.0,0.0,Spring,0,1,335
4275,28/05/2018,3,17.1,56,0.4,1583,8.2,0.0,0.0,0.0,Spring,0,1,185
4276,28/05/2018,4,17.2,0,0.4,1619,8.8,0.0,0.0,0.0,Spring,0,1,134
4278,28/05/2018,6,16.2,0,0.5,1588,9.3,0.05,0.0,0.0,Spring,0,1,641
4279,28/05/2018,7,16.8,0,0.8,1387,8.9,0.36,0.0,0.0,Spring,0,1,1502
4280,28/05/2018,8,19.5,50,0.7,1329,8.7,1.19,0.0,0.0,Spring,0,1,2194
4281,28/05/2018,9,21.7,48,1.1,1806,10.2,1.92,0.0,0.0,Spring,0,1,1131
4282,28/05/2018,10,23.3,49,1.1,1881,11.9,2.46,0.0,0.0,Spring,0,1,828
4283,28/05/2018,11,25.1,45,0.9,1982,12.3,2.9,0.0,0.0,Spring,0,1,986
4284,28/05/2018,12,26.3,44,1.8,2000,13.0,3.24,0.0,0.0,Spring,0,1,1139
4286,28/05/2018,14,28.7,36,2.6,1853,12.1,3.21,0.0,0.0,Spring,0,1,1128
4287,28/05/2018,15,28.4,43,3.1,900,14.6,2.28,0.0,0.0,Spring,0,1,1258
4288,28/05/2018,16,28.1,43,3.4,845,14.3,2.32,0.0,0.0,Spring,0,1,1497
4290,28/05/2018,18,26.0,39,2.7,1950,10.9,1.07,0.0,0.0,Spring,0,1,3245
4291,28/05/2018,19,24.4,44,2.8,1979,11.3,0.45,0.0,0.0,Spring,0,1,2656
4292,28/05/2018,20,23.0,49,2.4,1905,11.7,0.07,0.0,0.0,Spring,0,1,2252
4293,28/05/2018,21,21.8,50,2.1,1950,10.9,0.0,0.0,0.0,Spring,0,1,2140
4294,28/05/2018,22,21.1,54,0.6,2000,11.4,0.0,0.0,0.0,Spring,0,1,1881
4295,28/05/2018,23,20.9,53,1.6,1712,10.9,0.0,0.0,0.0,Spring,0,1,1247
4297,29/05/2018,1,20.3,55,1.1,1756,0.0,0.0,0.0,0.0,Spring,0,1,721
4298,29/05/2018,2,20.2,56,2.3,1498,0.0,0.0,0.0,0.0,Spring,0,1,466
4299,29/05/2018,3,20.0,58,1.8,1279,11.4,0.0,0.0,0.0,Spring,0,1,285
4301,29/05/2018,5,19.6,64,0.3,1483,12.5,0.0,0.0,0.0,Spring,0,1,252
4303,29/05/2018,7,19.9,63,1.1,934,12.6,0.24,0.0,0.0,Spring,0,1,1427
4305,29/05/2018,9,21.0,67,1.1,1012,14.6,0.54,0.0,0.0,Spring,0,1,1192
4306,29/05/2018,10,21.6,68,1.6,980,15.4,0.83,0.0,0.0,Spring,0,1,893
4307,29/05/2018,11,23.1,63,2.6,949,15.6,1.68,0.0,0.0,Spring,0,1,949
4308,29/05/2018,12,23.1,64,2.6,1250,15.9,1.35,0.0,0.0,Spring,0,1,1184
4309,29/05/2018,13,24.2,58,1.5,1030,15.4,1.66,0.0,0.0,Spring,0,1,1103
4310,29/05/2018,14,25.5,53,2.0,981,15.2,2.5,0.0,0.0,Spring,0,1,1174
4311,29/05/2018,15,25.7,56,1.8,1112,16.2,1.71,0.0,0.0,Spring,0,1,1234
4312,29/05/2018,16,23.6,66,4.2,1208,16.8,0.89,0.0,0.0,Spring,0,1,1592
4313,29/05/2018,17,23.9,65,1.9,1425,16.9,1.02,0.0,0.0,Spring,0,1,2022
4316,29/05/2018,20,20.1,88,2.2,572,18.0,0.0,1.0,0.0,Spring,0,1,422
4317,29/05/2018,21,19.9,93,1.4,416,18.7,0.0,0.0,0.0,Spring,0,1,1041
4318,29/05/2018,22,19.9,85,1.7,559,17.2,0.0,0.0,0.0,Spring,0,1,1121
4319,29/05/2018,23,19.5,89,1.7,304,17.6,0.0,0.0,0.0,Spring,0,1,742
4320,30/05/2018,0,19.1,84,1.6,540,16.3,0.0,0.0,0.0,Spring,0,1,507
4321,30/05/2018,1,18.8,84,0.5,488,16.0,0.0,0.0,0.0,Spring,0,1,570
4322,30/05/2018,2,18.7,83,0.6,469,15.7,0.0,0.0,0.0,Spring,0,1,422
4323,30/05/2018,3,18.4,86,0.6,360,16.0,0.0,0.0,0.0,Spring,0,1,238
4324,30/05/2018,4,18.3,84,0.9,409,15.5,0.0,0.0,0.0,Spring,0,1,167
4325,30/05/2018,5,18.4,84,0.6,352,15.6,0.0,0.0,0.0,Spring,0,1,239
4326,30/05/2018,6,18.6,84,0.7,316,15.8,0.01,0.0,0.0,Spring,0,1,505
4327,30/05/2018,7,18.9,85,0.6,289,16.3,0.12,0.0,0.0,Spring,0,1,1150
4328,30/05/2018,8,19.3,83,0.6,394,16.3,0.23,0.0,0.0,Spring,0,1,1937
4330,30/05/2018,10,21.4,71,1.7,476,15.9,1.43,0.0,0.0,Spring,0,1,916
4331,30/05/2018,11,22.8,66,2.7,1270,16.1,2.76,0.0,0.0,Spring,0,1,975
4332,30/05/2018,12,23.2,64,3.0,1305,16.0,2.08,0.0,0.0,Spring,0,1,1187
4333,30/05/2018,13,24.0,56,2.6,1282,14.6,2.94,0.0,0.0,Spring,0,1,1134
4334,30/05/2018,14,24.3,58,2.9,1211,15.5,2.92,0.0,0.0,Spring,0,1,1119
4335,30/05/2018,15,24.3,52,3.0,1447,13.8,2.55,0.0,0.0,Spring,0,1,1280
4336,30/05/2018,16,24.7,47,3.0,1594,12.6,2.44,0.0,0.0,Spring,0,1,1571
4337,30/05/2018,17,24.1,41,2.2,1980,10.0,1.9,0.0,0.0,Spring,0,1,2166
4338,30/05/2018,18,23.6,42,2.1,2000,9.9,1.23,0.0,0.0,Spring,0,1,3251
4340,30/05/2018,20,19.1,64,2.6,1530,12.1,0.06,0.0,0.0,Spring,0,1,2224
4341,30/05/2018,21,18.2,69,2.0,1286,12.4,0.0,0.0,0.0,Spring,0,1,2074
4342,30/05/2018,22,17.3,76,1.7,801,13.0,0.0,0.0,0.0,Spring,0,1,1732
4343,30/05/2018,23,16.4,80,1.5,642,12.9,0.0,0.0,0.0,Spring,0,1,1158
4345,31/05/2018,1,15.5,82,1.5,513,12.4,0.0,0.0,0.0,Spring,0,1,610
4346,31/05/2018,2,15.2,84,0.7,485,12.5,0.0,0.0,0.0,Spring,0,1,470
4347,31/05/2018,3,15.0,84,1.3,473,12.3,0.0,0.0,0.0,Spring,0,1,328
4348,31/05/2018,4,14.8,85,0.7,478,12.2,0.0,0.0,0.0,Spring,0,1,188
4349,31/05/2018,5,14.4,82,1.2,708,11.3,0.0,0.0,0.0,Spring,0,1,265
4350,31/05/2018,6,14.3,82,0.7,653,11.2,0.05,0.0,0.0,Spring,0,1,646
4351,31/05/2018,7,14.9,71,0.9,651,9.6,0.47,0.0,0.0,Spring,0,1,1401
4353,31/05/2018,9,18.8,59,1.6,1233,10.6,1.9,0.0,0.0,Spring,0,1,1277
4355,31/05/2018,11,22.0,54,2.7,1189,12.2,2.89,0.0,0.0,Spring,0,1,979
4356,31/05/2018,12,23.7,44,1.3,1624,10.7,3.2,0.0,0.0,Spring,0,1,1134
4357,31/05/2018,13,25.0,47,2.5,1120,12.8,3.34,0.0,0.0,Spring,0,1,1151
4358,31/05/2018,14,25.9,43,2.7,1493,12.3,2.97,0.0,0.0,Spring,0,1,1164
4359,31/05/2018,15,26.9,37,2.7,1850,10.9,2.9,0.0,0.0,Spring,0,1,1280
4361,31/05/2018,17,27.2,42,2.9,1828,13.1,1.79,0.0,0.0,Spring,0,1,2047
4362,31/05/2018,18,26.4,42,3.1,1995,12.4,0.79,0.0,0.0,Spring,0,1,3119
4364,31/05/2018,20,23.1,58,2.9,1950,14.3,0.06,0.0,0.0,Spring,0,1,2164
4365,31/05/2018,21,21.9,60,2.5,1551,13.7,0.0,0.0,0.0,Spring,0,1,2070
4366,31/05/2018,22,21.1,59,2.1,1874,12.7,0.0,0.0,0.0,Spring,0,1,1900
4367,31/05/2018,23,20.5,62,2.2,1903,12.9,0.0,0.0,0.0,Spring,0,1,1343
4368,01/06/2018,0,20.1,63,1.1,1698,12.8,0.0,0.0,0.0,Summer,0,1,963
4369,01/06/2018,1,19.5,65,0.4,1662,12.7,0.0,0.0,0.0,Summer,0,1,776
4370,01/06/2018,2,19.0,72,1.4,1258,13.8,0.0,0.0,0.0,Summer,0,1,554
4372,01/06/2018,4,18.1,76,1.8,561,13.7,0.0,0.0,0.0,Summer,0,1,265
4373,01/06/2018,5,17.8,75,1.0,1210,13.3,0.0,0.0,0.0,Summer,0,1,306
4374,01/06/2018,6,17.5,76,1.2,1161,13.2,0.05,0.0,0.0,Summer,0,1,672
4375,01/06/2018,7,18.1,64,0.6,923,11.1,0.47,0.0,0.0,Summer,0,1,1421
4376,01/06/2018,8,20.6,55,0.7,1200,11.2,1.21,0.0,0.0,Summer,0,1,2149
4377,01/06/2018,9,23.1,52,1.7,1012,12.6,1.88,0.0,0.0,Summer,0,1,1219
4378,01/06/2018,10,25.3,45,1.3,1371,12.5,2.45,0.0,0.0,Summer,0,1,862
4379,01/06/2018,11,26.8,38,2.6,1879,11.2,2.99,0.0,0.0,Summer,0,1,1036
4380,01/06/2018,12,28.2,34,2.6,1867,10.8,3.26,0.0,0.0,Summer,0,1,1076
4381,01/06/2018,13,29.4,33,2.2,1535,11.4,3.3,0.0,0.0,Summer,0,1,1093
4382,01/06/2018,14,29.6,31,3.7,1988,10.6,3.25,0.0,0.0,Summer,0,1,1071
4383,01/06/2018,15,29.9,36,3.3,1866,13.2,2.94,0.0,0.0,Summer,0,1,1235
4384,01/06/2018,16,29.9,34,3.2,1912,12.3,2.46,0.0,0.0,Summer,0,1,1488
4385,01/06/2018,17,29.2,35,4.3,1967,12.1,1.87,0.0,0.0,Summer,0,1,2123
4386,01/06/2018,18,28.5,36,3.0,1981,11.9,1.21,0.0,0.0,Summer,0,1,3088
4387,01/06/2018,19,26.8,35,1.9,2000,10.0,0.54,0.0,0.0,Summer,0,1,2505
4390,01/06/2018,22,22.7,44,1.5,2000,9.8,0.0,0.0,0.0,Summer,0,1,1991
4391,01/06/2018,23,21.8,49,1.6,1965,10.6,0.0,0.0,0.0,Summer,0,1,1440
4392,02/06/2018,0,20.9,53,1.4,1717,10.9,0.0,0.0,0.0,Summer,0,1,1165
4393,02/06/2018,1,20.2,57,0.4,1428,11.4,0.0,0.0,0.0,Summer,0,1,989
4394,02/06/2018,2,19.6,60,1.9,1200,11.6,0.0,0.0,0.0,Summer,0,1,677
4396,02/06/2018,4,18.3,66,1.3,929,11.8,0.0,0.0,0.0,Summer,0,1,312
4398,02/06/2018,6,17.7,68,1.3,842,11.7,0.05,0.0,0.0,Summer,0,1,342
4401,02/06/2018,9,23.3,43,1.2,1257,10.0,1.91,0.0,0.0,Summer,0,1,1005
4403,02/06/2018,11,27.3,35,2.3,1537,10.4,2.98,0.0,0.0,Summer,0,1,1094
4404,02/06/2018,12,28.3,30,3.0,1675,9.0,3.29,0.0,0.0,Summer,0,1,1253
4405,02/06/2018,13,29.6,24,2.4,1873,6.8,3.42,0.0,0.0,Summer,0,1,1334
4407,02/06/2018,15,29.8,24,2.9,1939,7.0,3.0,0.0,0.0,Summer,0,1,1535
4408,02/06/2018,16,29.6,26,3.7,2000,8.0,2.58,0.0,0.0,Summer,0,1,1707
4409,02/06/2018,17,28.9,22,2.7,1965,5.0,1.93,0.0,0.0,Summer,0,1,2025
4410,02/06/2018,18,27.4,29,3.6,2000,7.7,1.19,0.0,0.0,Summer,0,1,2246
4411,02/06/2018,19,25.4,33,2.7,2000,7.9,0.54,0.0,0.0,Summer,0,1,2337
4412,02/06/2018,20,23.4,38,2.3,2000,8.2,0.06,0.0,0.0,Summer,0,1,2338
4414,02/06/2018,22,21.4,48,1.6,2000,9.9,0.0,0.0,0.0,Summer,0,1,1969
4415,02/06/2018,23,20.6,52,0.5,2000,10.3,0.0,0.0,0.0,Summer,0,1,1490
4416,03/06/2018,0,19.7,55,2.0,1986,10.3,0.0,0.0,0.0,Summer,0,1,1248
4418,03/06/2018,2,18.6,60,1.8,1841,10.6,0.0,0.0,0.0,Summer,0,1,673
4419,03/06/2018,3,18.0,64,1.3,1560,11.0,0.0,0.0,0.0,Summer,0,1,437
4420,03/06/2018,4,17.4,65,0.8,1093,10.7,0.0,0.0,0.0,Summer,0,1,294
4424,03/06/2018,8,20.3,47,1.5,1785,8.6,1.05,0.0,0.0,Summer,0,1,659
4425,03/06/2018,9,22.7,39,0.7,1880,8.0,1.91,0.0,0.0,Summer,0,1,831
4426,03/06/2018,10,24.8,34,1.3,1869,7.8,2.09,0.0,0.0,Summer,0,1,938
4428,03/06/2018,12,28.7,27,1.7,1843,7.8,3.29,0.0,0.0,Summer,0,1,1134
4430,03/06/2018,14,29.8,26,2.2,1818,8.2,3.2,0.0,0.0,Summer,0,1,1399
4431,03/06/2018,15,30.7,21,2.5,1876,5.8,2.95,0.0,0.0,Summer,0,1,1556
4432,03/06/2018,16,30.4,28,3.6,1790,9.8,2.48,0.0,0.0,Summer,0,1,1834
4433,03/06/2018,17,29.5,29,4.1,1944,9.5,1.84,0.0,0.0,Summer,0,1,2131
4434,03/06/2018,18,29.3,25,2.4,1973,7.2,1.23,0.0,0.0,Summer,0,1,2349
4435,03/06/2018,19,27.4,29,2.4,2000,7.7,0.5,0.0,0.0,Summer,0,1,2514
4436,03/06/2018,20,25.3,32,2.2,1997,7.4,0.06,0.0,0.0,Summer,0,1,2460
4438,03/06/2018,22,23.0,38,1.2,1996,7.9,0.0,0.0,0.0,Summer,0,1,1741
4439,03/06/2018,23,22.0,44,0.8,1978,9.1,0.0,0.0,0.0,Summer,0,1,1274
4440,04/06/2018,0,21.4,45,1.4,1964,8.9,0.0,0.0,0.0,Summer,0,1,938
4441,04/06/2018,1,20.7,47,0.9,1987,8.9,0.0,0.0,0.0,Summer,0,1,596
4442,04/06/2018,2,20.1,49,0.8,1978,9.0,0.0,0.0,0.0,Summer,0,1,351
4443,04/06/2018,3,19.6,51,1.0,1923,9.1,0.0,0.0,0.0,Summer,0,1,244
4445,04/06/2018,5,19.2,56,0.9,1772,10.2,0.0,0.0,0.0,Summer,0,1,299
4446,04/06/2018,6,18.9,53,0.3,1871,9.1,0.04,0.0,0.0,Summer,0,1,742
4447,04/06/2018,7,19.5,52,0.8,1818,9.3,0.46,0.0,0.0,Summer,0,1,1505
